"Month","Year","DayHour","Temperature","Visibility","Weather.Condition","Track.Type","Track.Class","Track.Density","Train.Direction","Train.Speed","Recorded.Estimated.Speed","Maximum.Speed","Gross.Tonnage","Signalization","Method.of.Operation","Positive.Alcohol.Tests","Positive.Drug.Tests","Passengers.Transported","Hazmat.Cars","Head.End.Locomotives","Mid.Train.Manual.Locomotives","Mid.Train.Remote.Locomotives","Rear.End.Manual.Locomotives","Rear.End.Remote.Locomotives","Loaded.Freight.Cars","Loaded.Passenger.Cars","Empty.Freight.Cars","Empty.Passenger.Cars","Cabooses","Engineers.On.Duty","Firemen.On.Duty","Brakemen.On.Duty","Conductors.On.Duty","Hours.Engineers.On.Duty","Hours.Conductors.On.Duty","Minutes.Engineers.On.Duty","Minutes.Conductors.On.Duty","Latitude","Longitude","Joint.Track.Class","Class.Code","Reporting.Railroad.Class","Reporting.Railroad.SMT.Grouping","Equipment.Damage.Cost","Track.Damage.Cost","Total.Damage.Cost","summed_cost","Postive.DA.Tests"
"09",2012,"14",89,"Day","Rain","Main","1",24.17,"North",8,"Recorded",8,2192,"Not Signaled","Yard/Restricted Limits",0,0,"No",6,2,0,0,0,0,15,0,2,0,0,1,0,1,1,8,8,10,10,32.898908,-93.109975,"1","Cl","Class 3","SMT-8 - Short Line West",340000,12000,352000,352000,"No"
"07",2021,"17",93,"Day","Clear","Main","1",16.7,"North",7,"Estimated",7,17672,"Signaled","Signal Indication",0,0,"No",0,3,0,1,0,1,107,0,107,0,0,1,0,0,1,5,5,44,44,32.504941,-93.72966,"1","CL","Class 1","SMT-6 - UP/KCS",94837,1408,96245,96245,"No"
"04",2022,"21",68,"Dark","Clear","Main","1",1,"South",5,"Estimated",5,0,"Signaled","Signal Indication",0,0,"No",0,3,0,0,0,0,27,0,123,0,0,1,0,0,1,6,6,30,30,30.005993,-90.019455,"1","CL","Class 1","SMT-9 - CSX",69062,0,93724,69062,"No"
"03",2021,"10",62,"Day","Clear","Main","1",15.6,"South",15,"Recorded",15,10602,"Signaled","Signal Indication",0,0,"No",24,6,0,0,0,0,69,0,46,0,0,1,0,0,1,1,1,45,45,32.512839,-93.743296,"1","CL","Class 1","SMT-6 - UP/KCS",195543,5826,208119,201369,"No"
"11",2019,"11",65,"Day","Clear","Main","3",18,"South",3,"Estimated",3,2872,"Signaled","Direct Train Control",0,0,"No",0,3,0,0,0,0,3,0,67,0,0,1,0,1,1,2,2,20,20,30.069407,-90.575365,"3","CL","Class 1","SMT-6 - UP/KCS",56000,455,56455,56455,"No"
"08",2020,"22",78,"Dark","Clear","Main","4",30.9,"West",2,"Recorded",2,15517,"Signaled","Signal Indication",0,0,"No",111,2,0,0,0,0,100,0,66,0,0,1,0,0,1,9,9,45,45,30.490986,-92.836838,"4","CL","Class 1","SMT-6 - UP/KCS",114199,20544,134743,134743,"No"
"04",2021,"18",64,"Day","Rain","Main","1",3.4,"East",10,"Estimated",10,8062,"Not Signaled","Yard/Restricted Limits",0,0,"No",0,2,0,0,0,0,63,0,0,0,0,1,0,1,1,6,6,20,19,29.930429,-90.054217,"1","Cl","Class 3","SMT-8 - Short Line West",92000,35899,127899,127899,"No"
"04",2021,"11",70,"Day","Clear","Main","1",3.4,"South",2,"Estimated",2,9422,"Not Signaled","Yard/Restricted Limits",0,0,"No",0,2,0,0,0,0,70,0,0,0,0,1,0,1,1,10,10,15,35,29.683529,-89.970185,"1","Cl","Class 3","SMT-8 - Short Line West",2992,37851,40843,40843,"No"
"08",2021,"2",72,"Dark","Clear","Main","1",10,"North",9,"Recorded",9,13346,"Signaled","Signal Indication",0,0,"No",22,1,0,0,1,0,97,0,31,0,0,1,0,0,1,2,2,54,54,30.002479,-90.045396,"1","CL","Class 1","SMT-3 - Norfolk Southern",39500,21095,60595,60595,"No"
"10",2020,"0",70,"Dark","Clear","Main","4",17.27,"South",4,"Recorded",4,1278,"Signaled","Signal Indication",0,0,"No",10,1,0,0,0,0,12,0,16,0,0,1,0,0,1,6,6,29,29,30.059606,-90.59411,"4","Cl","Class 1","SMT-4 - CP/CN/CCD",14540,1260,15800,15800,"No"
"12",2019,"12",59,"Day","Cloudy","Yard","2",19.58,"North",10,"Estimated",10,1696,"Not Signaled","Other Than Main Track",0,0,"No",6,1,0,0,0,0,12,0,3,0,0,1,0,1,1,5,5,10,10,30.23551,-91.080598,"2","Cl","Class 1","SMT-4 - CP/CN/CCD",183300,19000,202300,202300,"No"
"04",2020,"7",58,"Day","Clear","Main","1",15.3,"West",1,"Recorded",1,7135,"Signaled","Signal Indication",0,0,"No",0,4,0,0,0,0,40,0,47,0,0,1,0,0,1,1,1,57,57,32.5146,-93.744518,"1","CL","Class 1","SMT-6 - UP/KCS",107461,3296,121543,110757,"No"
"10",2019,"13",90,"Day","Clear","Yard","1",19.58,"East",4,"Estimated",4,11309,"Not Signaled","Other Than Main Track",0,0,"No",0,2,0,0,0,0,84,0,23,0,0,1,0,0,1,3,3,5,5,30.507205,-91.184073,"1","Cl","Class 1","SMT-4 - CP/CN/CCD",32000,0,32000,32000,"No"
"10",2019,"17",70,"Day","Rain","Yard","1",19.58,"South",3,"Estimated",3,631,"Not Signaled","Other Than Main Track",0,0,"No",1,1,0,0,0,0,32,0,0,0,0,1,0,0,1,2,2,30,30,30.477346,-91.187652,"1","Cl","Class 1","SMT-4 - CP/CN/CCD",96080,0,106680,96080,"No"
"10",2019,"17",70,"Day","Rain","Yard","1",19.58,"South",3,"Estimated",3,2389,"Not Signaled","Other Than Main Track",0,0,"No",8,3,0,0,0,0,12,0,33,0,0,1,0,1,1,10,10,30,39,30.477346,-91.187652,"1","Cl","Class 1","SMT-4 - CP/CN/CCD",10600,0,106680,10600,"No"
"11",2018,"13",73,"Day","Clear","Main","3",1,"North",5,"Estimated",5,5878,"Signaled","Signal Indication",0,0,"No",8,3,0,0,0,0,63,0,53,0,0,1,0,0,1,7,7,20,20,29.970151,-90.173806,"3","CL","Class 1","SMT-6 - UP/KCS",38049,0,65134,38049,"No"
"10",2018,"19",68,"Dark","Clear","Main","2",6,"North",6,"Estimated",6,9636,"Not Signaled","Yard/Restricted Limits",0,0,"No",14,2,0,0,0,0,83,0,24,0,0,1,0,0,1,4,4,50,50,30.004227,-90.027526,"2","Cl","Class 3","SMT-8 - Short Line West",48500,0,69897,48500,"No"
"06",2019,"11",99,"Day","Clear","Main","1",2.7,"South",9,"Recorded",9,8190,"Not Signaled","Yard/Restricted Limits",0,0,"No",0,2,0,0,0,0,63,0,0,0,0,1,0,0,1,5,5,50,50,29.837911,-89.998166,"1","Cl","Class 3","SMT-8 - Short Line West",80000,25000,105000,105000,"No"
"08",2019,"3",80,"Dark","Rain","Main","6",16,"West",11,"Recorded",11,8495,"Signaled","Signal Indication",0,0,"No",1,2,0,0,0,0,62,0,18,0,0,1,0,0,1,11,11,45,45,29.937453,-90.254294,"6","CL","Class 1","SMT-6 - UP/KCS",144208,361371,505579,505579,"No"
"07",2019,"4",75,"Dark","Rain","Main","4",32,"South",8,"Estimated",8,8106,"Signaled","Signal Indication",0,0,"No",10,2,0,0,0,0,55,0,37,0,0,1,0,0,1,11,11,15,15,32.544844,-93.84849,"4","CL","Class 1","SMT-6 - UP/KCS",1123,130075,131198,131198,"No"
"05",2022,"23",79,"Dark","Clear","Main","2",1.9,"South",7,"Estimated",7,2001,"Signaled","Signal Indication",0,0,"No",0,1,0,0,0,0,5,0,29,0,0,1,0,0,1,3,3,14,14,30.435707,-91.209964,"2","CL","Class 1","SMT-6 - UP/KCS",37475,1704,39179,39179,"No"
"06",2022,"9",72,"Day","Clear","Siding","1",22,"South",5,"Recorded",5,7174,"Signaled","Signal Indication",0,0,"No",19,1,0,0,0,0,47,0,39,0,0,1,1,0,1,2,2,20,20,29.986469,-90.060863,"3","CL","Class 1","SMT-3 - Norfolk Southern",22000,0,95500,22000,"No"
"11",2022,"13",70,"Day","Clear","Main","3",17.83,"South",21,"Recorded",21,10865,"Signaled","Signal Indication",0,0,"No",62,2,0,0,0,0,76,0,11,0,0,1,0,0,1,4,4,5,5,30.023624,-90.74295,"3","Cl","Class 1","SMT-4 - CP/CN/CCD",47616,200000,247616,247616,"No"
"07",2013,"7",73,"Day","Clear","Main","3",19,"South",0,"Recorded",22,7394,"Signaled","Signal Indication",0,0,"No",26,1,0,0,0,1,47,0,53,0,0,1,0,0,1,3,3,50,50,32.868618,-93.986864,"3","CL","Class 1","SMT-6 - UP/KCS",998974,139196,1230986,1138170,"No"
"07",2013,"7",73,"Day","Clear","Main","3",19,"South",22,"Recorded",22,10218,"Signaled","Signal Indication",0,0,"No",0,1,0,0,0,1,74,0,0,0,0,1,0,0,1,9,10,50,50,32.868618,-93.986864,"3","CL","Class 1","SMT-6 - UP/KCS",92816,0,1230986,92816,"No"
"08",2013,"6",75,"Dawn","Clear","Main","4",15,"West",22,"Estimated",22,12625,"Signaled","Signal Indication",0,0,"No",1,3,0,0,0,0,104,0,7,0,0,1,0,0,1,9,9,8,8,32.546606,-93.055438,"4","CL","Class 1","SMT-6 - UP/KCS",20575,47501,68076,68076,"No"
"09",2013,"3",68,"Dark","Clear","Yard","1",11,"North",1,"Estimated",1,8998,"Not Signaled","Other Than Main Track",0,0,"No",15,1,0,0,0,0,58,0,63,0,0,1,0,1,1,4,4,15,15,32.523646,-93.819384,"1","CL","Class 1","SMT-6 - UP/KCS",11494,9115,20609,20609,"No"
"07",2012,"2",85,"Dark","Cloudy","Main","4",26.3,"West",42,"Recorded",42,12856,"Signaled","Direct Train Control",0,0,"No",0,5,0,0,0,0,90,0,0,0,0,1,0,0,1,8,8,50,50,32.569818,-93.731468,"4","CL","Class 1","SMT-6 - UP/KCS",6406,8540,14946,14946,"No"
"09",2011,"1",68,"Dark","Cloudy","Yard","1",1,"South",2,"Recorded",2,0,"Signaled","Other Than Main Track",0,0,"No",0,1,0,0,0,0,11,0,0,0,0,1,0,0,1,2,2,55,55,29.989479,-83.09638,"1","CL","Class 1","SMT-3 - Norfolk Southern",60800,0,60800,60800,"No"
"03",2019,"22",56,"Dark","Cloudy","Main","4",10.2,"South",0,"Estimated",0,5771,"Signaled","Direct Train Control",0,0,"No",30,1,0,0,0,0,29,0,59,0,0,1,0,0,1,7,7,3,3,32.136164,-93.479861,"4","CL","Class 1","SMT-6 - UP/KCS",110852,0,406974,110852,"No"
"03",2013,"7",48,"Dawn","Clear","Main","4",36.4,"South",18,"Estimated",18,19448,"Signaled","Signal Indication",0,0,"No",0,2,0,1,0,0,136,0,0,0,0,1,0,0,1,8,8,52,52,32.565456,-91.987885,"4","CL","Class 1","SMT-6 - UP/KCS",684547,95202,779749,779749,"No"
"01",2014,"21",30,"Dark","Clear","Main","2",43.5,"South",19,"Recorded",19,6831,"Signaled","Signal Indication",0,0,"No",14,2,0,0,0,0,54,0,19,0,0,1,0,0,1,6,6,15,15,30.83057,-92.085332,"2","CL","Class 1","SMT-6 - UP/KCS",222347,274066,496413,496413,"No"
"01",2013,"9",60,"Day","Cloudy","Yard","X",6,"North",3,"Estimated",3,116,"Not Signaled","Other Than Main Track",0,0,"No",0,3,0,0,0,0,0,0,3,0,0,1,0,1,1,3,3,25,25,31.193239,-92.346444,"X","CL","Class 1","SMT-6 - UP/KCS",37510,9337,46847,46847,"No"
"11",2012,"17",55,"Dark","Clear","Main","3",11.09,"North",0,"Recorded",0,0,"Signaled","Signal Indication",0,0,"No",0,1,0,0,0,0,7,0,3,0,0,1,0,0,1,4,4,44,44,30.07861,-90.89028,"3","Cl","Class 1","SMT-4 - CP/CN/CCD",51010,114,51124,51124,"No"
"03",2013,"17",70,"Day","Clear","Main","3",4,"North",36,"Estimated",36,8287,"Not Signaled","Direct Train Control",0,0,"No",10,3,0,0,0,0,39,0,99,0,0,1,0,0,1,2,2,11,11,31.376954,-92.540253,"3","CL","Class 1","SMT-6 - UP/KCS",537790,130000,667790,667790,"No"
"10",2011,"18",80,"Day","Clear","Main","1",23.7,"North",5,"Estimated",5,8564,"Signaled","Signal Indication",0,0,"No",69,2,0,0,0,0,64,0,26,0,0,1,0,0,1,2,2,5,5,32.10106,-93.948565,"1","CL","Class 1","SMT-6 - UP/KCS",25243,44068,69311,69311,"No"
"12",2013,"23",53,"Dark","Clear","Yard","1",16,"South",5,"Estimated",5,1219,"Not Signaled","Other Than Main Track",0,0,"No",1,1,0,0,0,0,4,0,22,0,0,1,0,1,1,7,7,21,21,32.506862,-93.792877,"1","CL","Class 1","SMT-6 - UP/KCS",6750,4289,11039,11039,"No"
"06",2011,"14",95,"Day","Clear","Main","4",25.3,"South",40,"Estimated",40,5964,"Signaled","Signal Indication",0,0,"No",14,2,0,0,0,0,38,0,55,0,0,1,0,0,1,3,3,30,30,31.810808,-92.341827,"4","CL","Class 1","SMT-6 - UP/KCS",786020,60582,846602,846602,"No"
"12",2016,"2",27,"Dark","Rain","Main","1",10.48,"East",7,"Recorded",7,14744,"Signaled","Signal Indication",0,0,"No",0,3,0,0,0,0,112,0,2,0,0,1,0,0,1,3,3,40,40,42.596994,-72.739605,"1","Cl","Class 2","SMT-2 - Short Line East",19700,50000,69700,69700,"No"
"04",2016,"16",49,"Day","Clear","Main","1",7.93,"North",0,"Recorded",0,0,"Signaled","Direct Train Control",0,0,"Yes",0,1,0,0,0,0,0,6,0,0,0,1,0,0,4,3,3,8,8,42.254703,-71.125686,"1","No","Class 3","SMT-1 - Amtrak, Commuter East",100000,0,100000,100000,"No"
"05",2016,"15",68,"Day","Clear","Main","2",10.48,"East",24,"Recorded",24,5877,"Signaled","Signal Indication",0,0,"No",0,3,0,0,0,0,43,0,1,0,0,1,0,0,1,4,4,15,15,42.625414,-72.865894,"2","Cl","Class 2","SMT-2 - Short Line East",78787,7910,86697,86697,"No"
"12",2018,"17",33,"Dusk","Clear","Main","7",7.93,"West",30,"Estimated",125,0,"Signaled","Signal Indication",0,0,"Yes",0,1,0,0,0,0,0,8,0,0,0,1,0,4,1,9,9,5,5,42.033157,-71.218732,"7","No","Class 3","SMT-1 - Amtrak, Commuter East",8931,0,17954,8931,"No"
"11",2018,"16",35,"Dark","Clear","Main","3",3.37,"North",42,"Recorded",42,0,"Signaled","Signal Indication",0,0,"Yes",0,0,0,0,1,0,0,5,0,0,0,1,0,2,1,1,1,15,15,42.126466,-70.940804,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",15436,0,15436,15436,"No"
"06",2019,"15",84,"Day","Clear","Main","3",8.95,"West",31,"Recorded",31,0,"Signaled","Signal Indication",0,0,"Yes",0,0,0,0,1,0,0,2,0,2,0,1,0,2,1,1,1,36,36,42.397822,-71.04483,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",45389,11700,57089,57089,"No"
"07",2018,"14",95,"Day","Clear","Main","2",9.51,"West",24,"Estimated",24,16272,"Signaled","Signal Indication",0,0,"No",11,2,0,0,0,0,25,0,56,0,0,1,0,0,1,4,4,15,15,42.6291,-72.1491,"2","Cl","Class 2","SMT-2 - Short Line East",7000,50000,57000,57000,"No"
"01",2018,"12",30,"Day","Snow","Main","3",3.52,"South",53,"Recorded",53,0,"Signaled","Signal Indication",0,0,"Yes",0,1,0,0,0,0,0,1,0,4,0,2,0,0,2,5,5,52,52,41.993684,-70.974086,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",1562,18697,20259,20259,"No"
"03",2018,"6",35,"Dawn","Snow","Main","3",10.19,"South",20,"Recorded",20,0,"Signaled","Signal Indication",0,0,"Yes",0,0,0,0,1,0,0,4,0,0,0,1,0,1,1,2,2,45,45,42.544053,-71.171345,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",61321,2019,63340,63340,"No"
"10",2017,"6",68,"Dawn","Fog","Main","3",3.61,"North",40,"Estimated",40,0,"Signaled","Signal Indication",0,0,"Yes",0,0,0,0,1,0,0,5,0,0,0,1,0,1,1,1,1,14,14,42.245036,-70.850533,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",53909,0,53909,53909,"No"
"11",2018,"5",31,"Dawn","Sleet","Main","3",7.02,"East",59,"Estimated",59,0,"Signaled","Signal Indication",0,0,"Yes",0,1,0,0,0,0,0,4,0,0,0,1,0,1,1,1,1,40,40,42.46583,-71.46862,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",21363,0,42726,21363,"No"
"08",2022,"15",75,"Day","Clear","Main","4",4.89,"West",70,"Estimated",70,0,"Signaled","Signal Indication",0,0,"Yes",0,1,0,0,0,0,0,4,0,0,0,1,0,1,1,4,4,38,38,42.49403,-71.484061,"4","No","Class 3","SMT-1 - Amtrak, Commuter East",76756,0,76756,76756,"No"
"04",2019,"19",40,"Dark","Clear","Main","1",5.88,"East",15,"Recorded",40,0,"Signaled","Signal Indication",0,0,"No",0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,6,6,28,28,42.343286,-71.059998,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",326236,0,427875,326236,"No"
"04",2019,"7",34,"Dawn","Clear","Main","2",8.95,"West",24,"Recorded",24,0,"Signaled","Signal Indication",0,0,"Yes",0,0,0,0,1,0,0,4,0,0,0,1,0,1,1,2,2,2,2,42.391854,-71.075757,"2","No","Class 3","SMT-1 - Amtrak, Commuter East",42284,39302,81586,81586,"No"
"04",2019,"19",40,"Dark","Clear","Main","3",5.8,"East",40,"Estimated",40,0,"Signaled","Signal Indication",0,0,"Yes",0,0,0,0,1,0,0,4,0,0,0,1,0,1,1,4,4,33,33,42.343286,-71.059998,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",23499,0,427875,23499,"No"
"01",2018,"7",27,"Dawn","Clear","Main","4",8.2,"East",30,"Estimated",30,0,"Signaled","Signal Indication",0,0,"Yes",0,0,0,0,1,0,0,2,0,4,0,1,0,1,1,2,2,50,50,42.30555,-71.523621,"4","No","Class 3","SMT-1 - Amtrak, Commuter East",15128,0,15128,15128,"No"
"06",2018,"10",80,"Day","Clear","Main","3",4.89,"West",21,"Estimated",21,0,"Signaled","Signal Indication",0,0,"Yes",0,1,0,0,0,0,0,6,0,0,0,1,0,2,1,5,5,18,18,42.519345,-71.502324,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",5558,76000,81558,81558,"No"
"10",2020,"12",73,"Day","Clear","Main","3",3.37,"North",30,"Recorded",30,0,"Signaled","Signal Indication",0,0,"Yes",0,1,0,0,0,0,0,3,0,3,0,1,0,1,1,7,7,40,40,42.108061,-70.935274,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",21536,0,21536,21536,"No"
"07",2021,"11",77,"Day","Clear","Main","4",123,"East",51,"Recorded",51,7676,"Signaled","Signal Indication",0,0,"No",7,2,0,0,0,0,40,0,17,0,0,1,0,0,1,5,5,38,38,41.344688,-85.033642,"4","CL","Class 1","SMT-9 - CSX",1268128,225016,1493144,1493144,"No"
"09",2017,"13",79,"Day","Clear","Main","2",855000,"West",13,"Recorded",13,4808,"Not Signaled","Yard/Restricted Limits",0,0,"No",0,2,0,0,0,0,31,0,21,0,0,1,0,0,1,5,5,30,30,34.372913,-79.933274,"2","Cl","Class 3","SMT-2 - Short Line East",62000,87611,149611,149611,"No"
"08",2015,"1",60,"Dark","Clear","Main","2",98.25,"South",23,"Recorded",23,1665,"Signaled","Direct Train Control",0,0,"No",0,2,0,0,0,0,5,0,29,0,0,1,0,0,1,2,2,30,30,42.940681,-123.38649,"2","Cl","Class 3","SMT-2 - Short Line East",10000,2350,12350,12350,"No"
"08",2012,"16",86,"Day","Clear","Main","5",92.08,"East",56,"Estimated",56,2969,"Signaled","Signal Indication",0,0,"No",0,4,0,0,0,2,0,0,120,0,0,1,0,0,1,7,7,25,25,35.349844,-108.010839,"5","CL","Class 1","SMT-5 - BNSF",2495691,202000,2697691,2697691,"No"
"03",2017,"17",81,"Day","Cloudy","Main","4",22.6,"West",46,"Recorded",46,15603,"Signaled","Signal Indication",0,0,"No",15,2,0,0,0,2,126,0,6,0,0,1,0,0,1,6,6,40,40,32.168728,-96.012366,"4","CL","Class 1","SMT-6 - UP/KCS",1573067,421514,1994581,1994581,"No"
"11",2018,"23",42,"Dark","Rain","Main","4",56.4,"South",2,"Recorded",2,3964,"Signaled","Signal Indication",0,0,"No",1,3,0,0,0,0,24,0,23,0,0,1,0,1,1,7,7,37,37,33.414916,-94.051307,"4","CL","Class 1","SMT-6 - UP/KCS",140094,58866,198960,198960,"No"
"08",2021,"19",93,"Dusk","Clear","Main","1",0.1,"South",7,"Estimated",7,10746,"Signaled","Signal Indication",0,0,"No",164,7,0,0,0,0,56,0,108,0,0,1,0,0,1,11,11,28,28,29.782304,-95.328192,"1","CL","Class 1","SMT-6 - UP/KCS",330454,2805,333259,333259,"No"
"06",2019,"9",80,"Day","Clear","Industry","X",102960,"West",5,"Estimated",5,3980,"Not Signaled","Other Than Main Track",0,0,"No",0,2,0,0,0,0,36,0,11,0,0,1,0,0,1,2,2,30,30,34.008055,-98.555,"X","Cl","Class 3","SMT-8 - Short Line West",0,50000,50000,50000,"No"
"03",2013,"18",63,"Day","Cloudy","Main","5",181.95,"East",43,"Recorded",43,5001,"Signaled","Signal Indication",0,0,"No",0,4,0,0,0,0,84,0,0,0,0,1,0,0,1,7,7,50,50,34.481676,-104.251528,"5","CL","Class 1","SMT-5 - BNSF",1788017,2172413,3960430,3960430,"No"
"10",2013,"4",30,"Dark","Clear","Main","4",13.85,"East",45,"Recorded",45,7232,"Not Signaled","Direct Train Control",0,0,"No",23,3,0,0,0,0,58,0,50,0,0,1,0,0,1,8,8,20,20,33.785339,-106.903862,"4","CL","Class 1","SMT-5 - BNSF",2257304,953679,3210983,3210983,"No"
"11",2013,"12",55,"Day","Clear","Main","1",1.1,"East",45,"Estimated",45,1148,"Not Signaled","Yard/Restricted Limits",0,0,"No",0,1,0,0,0,0,8,0,0,0,0,1,0,0,1,5,5,30,30,32.472831,-108.6868,"1","Cl","Class 3","SMT-8 - Short Line West",325000,55137,380137,380137,"No"
"05",2015,"4",46,"Dark","Cloudy","Main","4",21.2,"West",26,"Recorded",26,15608,"Signaled","Signal Indication",0,0,"No",0,2,0,0,0,1,110,0,0,0,0,1,0,0,1,7,7,22,22,40.171089,-119.884778,"4","CL","Class 1","SMT-6 - UP/KCS",1049218,2066829,3116047,3116047,"No"
"05",2017,"21",80,"Dark","Clear","Main","3",38.3,"North",5,"Estimated",5,10312,"Signaled","Signal Indication",0,0,"No",44,3,0,0,0,0,76,0,18,0,0,1,0,0,1,10,10,42,42,28.647002,-96.892393,"3","CL","Class 1","SMT-6 - UP/KCS",54629,109740,164369,164369,"No"
"07",2020,"21",69,"Dark","Clear","Main","4",32,"East",7,"Recorded",7,10421,"Signaled","Signal Indication",0,0,"No",0,2,0,0,0,0,80,0,0,0,0,1,0,0,1,2,2,10,10,40.789603,-85.902089,"4","CL","Class 1","SMT-3 - Norfolk Southern",68083,25533,93616,93616,"No"
"12",2013,"21",31,"Dark","Clear","Main","4",29.8,"West",29,"Recorded",29,13945,"Signaled","Signal Indication",0,0,"No",0,2,0,0,0,2,103,0,0,0,0,1,0,0,1,9,9,40,40,36.286315,-115.05247,"4","CL","Class 1","SMT-6 - UP/KCS",295998,263308,559306,559306,"No"
"01",2013,"17",32,"Dark","Cloudy","Main","5",18.1,"West",48,"Estimated",48,14850,"Signaled","Signal Indication",0,0,"No",0,2,0,0,0,1,103,0,0,0,0,1,0,0,1,5,5,49,49,40.892406,-118.695187,"5","CL","Class 1","SMT-6 - UP/KCS",12138,5400,17538,17538,"No"
"01",2013,"15",10,"Day","Clear","Main","5",16.8,"West",35,"Recorded",35,14951,"Signaled","Signal Indication",0,0,"No",0,2,0,0,0,1,105,0,0,0,0,1,0,0,1,7,7,22,22,40.907351,-118.680797,"5","CL","Class 1","SMT-6 - UP/KCS",1374133,324453,1698586,1698586,"No"
"09",2021,"10",58,"Day","Clear","Yard","1",6,"West",3,"Estimated",3,0,"Not Signaled","Other Than Main Track",0,0,"No",0,2,0,0,0,0,15,0,0,0,0,1,0,0,1,1,1,35,35,40.282548,-86.518734,"1","CL","Class 1","SMT-3 - Norfolk Southern",3367,13163,16530,16530,"No"
"10",2019,"16",52,"Day","Clear","Main","X",1.65,"West",10,"Estimated",10,1485,"Not Signaled","Direct Train Control",0,0,"No",0,3,0,0,0,0,11,0,0,0,0,1,0,1,1,6,6,55,55,40.5027,-91.1064,"X","Cl","Class 3","SMT-8 - Short Line West",17000,0,17000,17000,"No"
"08",2021,"8",72,"Day","Cloudy","Main","3",3,"West",36,"Recorded",36,7588,"Signaled","Direct Train Control",0,0,"No",14,5,0,0,0,0,47,0,79,0,0,1,0,0,1,5,5,29,29,39.697959,-85.786981,"3","CL","Class 1","SMT-9 - CSX",669034,66610,735644,735644,"No"
"12",2016,"5",19,"Dark","Clear","Main","4",31.1,"North",20,"Estimated",20,12657,"Signaled","Signal Indication",0,0,"No",0,2,0,0,0,0,80,0,65,0,0,1,0,0,1,10,10,30,30,45.815102,-119.293962,"4","CL","Class 1","SMT-6 - UP/KCS",18644,300,18944,18944,"No"
"02",2017,"17",50,"Dusk","Clear","Siding","X",10.4,"West",5,"Recorded",5,16700,"Not Signaled","Other Than Main Track",0,0,"No",0,1,0,0,0,0,25,0,1,0,0,1,0,0,1,4,4,30,30,42.856413,-73.330201,"X","Cl","Class 2","SMT-2 - Short Line East",2984,30202,33186,33186,"No"
"12",2018,"10",28,"Day","Clear","Main","2",50.8,"East",18,"Recorded",18,9027,"Signaled","Signal Indication",0,0,"No",7,3,0,0,0,2,59,0,52,0,0,1,0,0,1,6,6,33,33,45.36272,-118.24108,"2","CL","Class 1","SMT-6 - UP/KCS",5212,32200,37412,37412,"No"
"01",2012,"14",45,"Day","Clear","Main","4",263,"West",44,"Estimated",44,4114,"Signaled","Signal Indication",0,0,"No",10,2,0,0,0,0,26,0,34,0,0,1,0,0,1,4,4,10,10,41.535926,-86.990521,"4","CL","Class 1","SMT-9 - CSX",1899336,62500,2549805,1961836,"No"
"06",2011,"11",76,"Day","Clear","Main","4",1,"West",42,"Recorded",42,5110,"Signaled","Signal Indication",0,0,"No",0,2,0,0,0,0,35,0,2,0,0,1,0,0,1,3,3,28,28,38.370864,-87.654663,"4","CL","Class 1","SMT-3 - Norfolk Southern",16700,0,16700,16700,"No"
"08",2012,"12",82,"Day","Clear","Yard","1",9,"West",7,"Recorded",7,11475,"Not Signaled","Other Than Main Track",0,0,"No",0,2,0,0,0,0,85,0,0,0,0,1,0,0,1,1,1,45,45,40.54858,-85.656332,"1","Cl","Class 3","SMT-2 - Short Line East",46000,0,49000,46000,"No"
"05",2017,"16",95,"Day","Clear","Main","3",15.15,"West",56,"Recorded",56,0,"Signaled","Signal Indication",0,0,"Yes",0,0,0,0,0,0,0,7,0,5,0,1,0,0,4,9,7,5,51,40.989117,-73.674438,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",781821,153000,934821,934821,"No"
"11",2012,"16",46,"Day","Clear","Main","2",50,"East",68,"Recorded",68,0,"Signaled","Signal Indication",0,0,"Yes",0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,3,3,27,27,41.610533,-87.454835,"2","No","Class 3","SMT-4 - CP/CN/CCD",72000,17695,89695,89695,"No"
"01",2013,"5",5,"Dark","Cloudy","Main","3",76.5,"West",15,"Estimated",15,4454,"Signaled","Signal Indication",0,0,"No",19,5,0,0,0,0,26,0,36,0,0,1,0,0,1,3,3,15,15,39.760303,-86.305043,"3","CL","Class 1","SMT-9 - CSX",85557,28000,113557,113557,"No"
"06",2018,"14",77,"Day","Cloudy","Industry","1",100500,"West",10,"Recorded",10,7564,"Not Signaled","Other Than Main Track",0,0,"No",42,2,0,0,0,0,40,0,58,0,0,1,0,0,1,4,4,50,50,43.061348,-76.192285,"1","Cl","Class 3","SMT-2 - Short Line East",46523,0,81038,46523,"No"
