"Year","DayHour","Temperature","Visibility","Weather.Condition","Track.Type","Track.Class","Track.Density","Train.Direction","Train.Speed","Recorded.Estimated.Speed","Maximum.Speed","Gross.Tonnage","Signalization","Method.of.Operation","Passengers.Transported","Hazmat.Cars","Head.End.Locomotives","Mid.Train.Manual.Locomotives","Mid.Train.Remote.Locomotives","Rear.End.Manual.Locomotives","Rear.End.Remote.Locomotives","Loaded.Freight.Cars","Loaded.Passenger.Cars","Empty.Freight.Cars","Empty.Passenger.Cars","Cabooses","Engineers.On.Duty","Firemen.On.Duty","Brakemen.On.Duty","Conductors.On.Duty","Latitude","Longitude","Joint.Track.Class","Class.Code","Reporting.Railroad.Class","Reporting.Railroad.SMT.Grouping","summed_cost","Postive.DA.Tests","Working.Over.8","Season"
2015,"8",50,"Dark","Clear","Main","4",9.18,"North",25,"Estimated",25,16022,"Not Signaled","Direct Train Control","No",0,3,0,0,0,0,112,0,0,0,0,1,0,0,1,47.450964,-111.232738,"4","CL","Class 1","SMT-5 - BNSF",1813450,"No","Yes","Summer"
2015,"17",84,"Day","Clear","Main","4",70.28,"West",44,"Recorded",44,14963,"Signaled","Signal Indication","No",106,2,0,0,0,2,108,0,0,0,0,1,0,0,1,48.143765,-104.380785,"4","CL","Class 1","SMT-5 - BNSF",2747868,"No","No","Summer"
2015,"19",19,"Day","Un-Clear","Main","2",65.67,"East",5,"Estimated",5,17160,"Signaled","Signal Indication","No",0,2,0,0,0,0,120,0,0,0,0,1,0,0,1,42.094295,-102.880032,"2","CL","Class 1","SMT-5 - BNSF",15000,"No","No","Fall"
2015,"22",67,"Dark","Un-Clear","Main","4",47.8,"West",5,"Recorded",5,3418,"Signaled","Signal Indication","No",0,2,0,0,0,1,0,0,136,0,0,1,0,0,1,40.246306,-97.389612,"4","CL","Class 1","SMT-6 - UP/KCS",25987,"No","No","Summer"
2011,"5",70,"Dark","Clear","Main","5",1,"South",53,"Recorded",53,5110,"Signaled","Signal Indication","No",0,2,0,0,0,0,29,0,3,0,0,1,0,0,1,35.23944,-81.344678,"5","CL","Class 1","SMT-3 - Norfolk Southern",38000,"No","No","Spring"
2020,"5",70,"Dark","Clear","Main","2",74.5,"West",13,"Recorded",13,8524,"Signaled","Signal Indication","No",12,2,4,0,0,0,54,0,32,0,0,2,0,0,2,46.647118,-112.301822,"2","Cl","Class 2","SMT-8 - Short Line West",149500,"No","No","Summer"
2015,"10",90,"Day","Clear","Main","4",75.5,"East",40,"Estimated",40,10932,"Signaled","Signal Indication","No",12,3,0,1,0,0,76,0,50,0,0,1,0,0,1,41.030523,-102.180821,"4","CL","Class 1","SMT-6 - UP/KCS",344616,"No","No","Summer"
2014,"19",85,"Day","Clear","Main","4",72,"West",16,"Recorded",16,17467,"Signaled","Signal Indication","No",0,2,0,0,0,2,123,0,0,0,0,1,0,0,1,45.931681,-108.007519,"4","CL","Class 1","SMT-5 - BNSF",1614079,"No","No","Summer"
2019,"5",65,"Dark","Un-Clear","Main","4",16.1,"East",23,"Estimated",23,15708,"Signaled","Signal Indication","No",0,2,0,0,0,0,110,0,0,0,0,1,0,0,1,40.987839,-83.394344,"4","CL","Class 1","SMT-9 - CSX",3881685,"No","No","Summer"
2012,"1",45,"Dark","Un-Clear","Main","4",2,"North",5,"Estimated",5,0,"Signaled","Signal Indication","No",0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,48.473724,-108.544751,"4","CL","Class 1","SMT-5 - BNSF",28600,"No","No","Spring"
2019,"10",71,"Day","Un-Clear","Yard","1",65,"East",6,"Recorded",6,0,"Not Signaled","Other Than Main Track","No",0,3,0,0,0,0,16,0,3,0,0,1,0,0,1,41.428763,-81.816004,"1","CL","Class 1","SMT-3 - Norfolk Southern",42211,"No","No","Fall"
2014,"4",44,"Dark","Un-Clear","Main","2",54.6,"West",5,"Estimated",5,6883,"Signaled","Signal Indication","No",0,5,0,0,0,1,67,0,9,0,0,1,0,0,1,46.640138,-112.248906,"2","Cl","Class 2","SMT-8 - Short Line West",280000,"No","No","Winter"
2019,"13",92,"Day","Clear","Yard","1",49,"North",2,"Estimated",8,0,"Not Signaled","Other Than Main Track","No",9,0,0,0,0,0,19,0,10,0,0,1,1,0,1,39.105024,-84.539754,"1","CL","Class 1","SMT-3 - Norfolk Southern",20000,"No","No","Fall"
2019,"1",48,"Dark","Clear","Main","4",61,"East",28,"Estimated",28,1604,"Signaled","Signal Indication","No",0,2,0,0,0,0,10,0,2,0,0,1,0,0,1,39.356991,-84.517223,"4","CL","Class 1","SMT-3 - Norfolk Southern",135042,"No","No","Fall"
2019,"1",48,"Dark","Clear","Main","4",61,"East",2,"Estimated",28,9553,"Signaled","Signal Indication","No",41,3,0,0,0,0,103,0,71,0,0,1,0,0,1,39.356991,-84.517223,"4","CL","Class 1","SMT-3 - Norfolk Southern",53154,"No","Yes","Fall"
2019,"5",65,"Dark","Un-Clear","Main","4",16.1,"West",9,"Recorded",23,16816,"Signaled","Signal Indication","No",0,1,0,1,0,0,146,0,0,0,0,1,0,0,1,40.987839,-83.394344,"4","CL","Class 1","SMT-9 - CSX",664093,"No","No","Summer"
2020,"1",42,"Dark","Un-Clear","Main","4",74.3,"East",41,"Recorded",41,3630,"Signaled","Signal Indication","No",3,4,0,0,0,0,29,0,1,0,0,1,0,0,1,41.119646,-83.180659,"4","CL","Class 1","SMT-9 - CSX",2011577,"No","No","Winter"
2019,"2",10,"Dark","Clear","Main","2",25.83,"West",10,"Estimated",10,16031,"Signaled","Signal Indication","No",0,2,0,0,0,2,113,0,0,0,0,1,0,0,1,48.555587,-109.687544,"2","CL","Class 1","SMT-5 - BNSF",22931,"No","No","Fall"
2016,"8",50,"Day","Clear","Main","4",37.1,"East",0,"Recorded",25,1992,"Signaled","Signal Indication","No",0,3,0,0,0,0,0,0,64,0,0,1,0,0,1,39.847014,-75.394248,"4","CL","Class 1","SMT-9 - CSX",93569,"No","No","Fall"
2016,"0",65,"Dark","Clear","Yard","1",8,"South",5,"Recorded",5,0,"Not Signaled","Other Than Main Track","No",0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,40.34578,-75.923081,"1","CL","Class 1","SMT-3 - Norfolk Southern",23714,"No","Yes","Summer"
2012,"14",92,"Day","Clear","Main","3",11.05,"West",23,"Recorded",23,9597,"Not Signaled","Direct Train Control","No",44,2,0,0,0,0,63,0,43,0,0,1,0,0,1,46.414927,-104.539419,"3","CL","Class 1","SMT-5 - BNSF",1400085,"No","No","Summer"
2021,"14",92,"Day","Clear","Main","4",19,"East",41,"Recorded",41,13610,"Signaled","Signal Indication","No",38,1,0,1,0,0,104,0,26,0,0,1,0,0,1,40.175692,-76.754421,"4","CL","Class 1","SMT-3 - Norfolk Southern",2785668,"No","No","Spring"
2011,"21",50,"Dark","Clear","Main","2",65.8,"East",3,"Estimated",3,6146,"Signaled","Signal Indication","No",0,2,0,0,0,0,43,0,0,0,0,1,0,1,1,48.555853,-109.690425,"2","CL","Class 1","SMT-5 - BNSF",5000,"No","No","Fall"
2020,"21",78,"Dark","Clear","Yard","1",2,"East",2,"Estimated",2,0,"Not Signaled","Other Than Main Track","No",18,2,0,0,0,0,43,0,16,0,0,1,0,0,1,41.660544,-83.462117,"1","CL","Class 1","SMT-3 - Norfolk Southern",97254,"No","Yes","Summer"
2012,"15",84,"Day","Clear","Main","5",59.76,"West",68,"Recorded",68,3902,"Signaled","Signal Indication","No",13,4,0,0,0,0,57,0,0,0,0,2,0,0,2,48.075873,-106.190452,"5","CL","Class 1","SMT-5 - BNSF",1818956,"No","No","Summer"
2014,"14",5,"Day","Un-Clear","Main","4",65.17,"East",52,"Recorded",52,2611,"Signaled","Signal Indication","No",0,3,0,0,0,1,0,0,123,0,0,1,0,0,1,48.540828,-114.568544,"4","CL","Class 1","SMT-5 - BNSF",3011189,"No","Yes","Winter"
2021,"17",72,"Day","Clear","Main","2",1,"North",2,"Estimated",2,19468,"Not Signaled","Direct Train Control","No",0,4,0,0,0,0,150,0,0,0,0,1,0,0,1,39.681218,-83.308772,"2","CL","Class 1","SMT-9 - CSX",8725,"No","No","Summer"
2013,"13",36,"Day","Clear","Main","4",53.46,"West",31,"Recorded",31,14262,"Signaled","Signal Indication","No",100,3,0,0,0,1,102,0,0,0,0,1,0,0,1,48.559106,-110.820629,"4","CL","Class 1","SMT-5 - BNSF",483302,"No","No","Fall"
2014,"6",75,"Day","Clear","Main","3",43.71,"West",24,"Recorded",24,16004,"Signaled","Signal Indication","No",0,2,0,0,0,1,112,0,0,0,0,1,0,0,1,48.195111,-106.635796,"3","CL","Class 1","SMT-5 - BNSF",24453,"No","Yes","Summer"
2020,"9",81,"Day","Clear","Yard","1",17,"West",3,"Recorded",3,6700,"Not Signaled","Other Than Main Track","No",0,5,0,0,0,0,81,0,48,0,0,1,0,0,1,39.264114,-84.420348,"1","CL","Class 1","SMT-3 - Norfolk Southern",15170,"No","No","Summer"
2014,"10",80,"Day","Clear","Main","4",11.53,"South",25,"Estimated",25,2726,"Not Signaled","Direct Train Control","No",0,2,0,0,0,0,48,0,0,0,0,1,0,1,1,47.702775,-111.696099,"4","CL","Class 1","SMT-5 - BNSF",264692,"No","No","Summer"
2011,"15",90,"Day","Clear","Main","5",65.12,"East",49,"Recorded",49,5217,"Signaled","Signal Indication","No",18,3,0,0,0,0,34,0,29,0,0,1,0,0,1,48.559999,-109.521515,"5","CL","Class 1","SMT-5 - BNSF",1443678,"No","No","Summer"
2011,"19",70,"Day","Un-Clear","Main","5",64.96,"West",10,"Estimated",10,15413,"Signaled","Signal Indication","No",0,3,0,0,0,0,109,0,0,0,0,1,0,0,1,48.393527,-107.602978,"5","CL","Class 1","SMT-5 - BNSF",42760,"No","No","Spring"
2011,"8",37,"Dark","Clear","Main","4",77.64,"East",6,"Estimated",6,268,"Signaled","Signal Indication","No",2,2,0,0,0,0,0,0,7,0,0,1,0,0,1,46.409448,-105.840198,"4","CL","Class 1","SMT-5 - BNSF",11086,"No","No","Fall"
2013,"12",72,"Day","Clear","Main","3",23.1,"North",26,"Recorded",26,124,"Signaled","Signal Indication","No",0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,35.295947,-80.991492,"3","CL","Class 1","SMT-9 - CSX",50100,"No","No","Spring"
2014,"7",57,"Dark","Un-Clear","Siding","1",98000,"West",3,"Estimated",3,1120,"Not Signaled","Other Than Main Track","No",0,3,0,0,0,0,8,0,0,0,0,1,0,0,1,36.24536,-80.300722,"1","Cl","Class 3","SMT-2 - Short Line East",84000,"No","No","Summer"
2012,"12",29,"Day","Un-Clear","Main","5",62.27,"East",12,"Recorded",12,4322,"Signaled","Signal Indication","No",8,4,0,0,0,0,63,0,0,0,0,1,0,0,1,40.616005,-91.367529,"5","CL","Class 1","SMT-5 - BNSF",600,"No","Yes","Winter"
2016,"0",83,"Dark","Clear","Main","1",2,"West",9,"Recorded",9,8148,"Not Signaled","Yard/Restricted Limits","No",0,3,0,0,0,0,78,0,6,0,0,1,0,0,1,33.355208,-102.196881,"1","No","Class 3","SMT-8 - Short Line West",89000,"No","No","Summer"
2022,"19",59,"Day","Clear","Main","1",8,"West",6,"Recorded",6,12608,"Signaled","Signal Indication","No",39,5,0,0,0,0,60,0,112,0,0,1,0,0,1,40.614229,-75.381489,"1","CL","Class 1","SMT-3 - Norfolk Southern",12550,"No","Yes","Summer"
2022,"7",62,"Dark","Clear","Main","2",54.4,"South",13,"Recorded",13,15357,"Signaled","Signal Indication","No",0,2,0,1,0,0,99,0,85,0,0,1,0,0,1,39.397112,-84.55575,"2","CL","Class 1","SMT-9 - CSX",109085,"No","Yes","Spring"
2019,"3",69,"Dark","Clear","Main","4",16,"West",2,"Recorded",2,278,"Signaled","Signal Indication","No",0,2,0,0,0,0,2,0,2,0,0,1,0,0,1,35.960245,-83.940703,"4","CL","Class 1","SMT-3 - Norfolk Southern",15000,"No","No","Spring"
2021,"22",50,"Dark","Clear","Main","3",5,"East",38,"Recorded",38,15202,"Signaled","Signal Indication","No",0,2,0,0,0,0,130,0,1,0,0,1,0,0,1,40.097152,-76.70371,"3","CL","Class 1","SMT-3 - Norfolk Southern",1838774,"No","No","Fall"
2019,"15",85,"Day","Un-Clear","Main","4",50,"North",6,"Estimated",6,7955,"Signaled","Signal Indication","No",0,2,0,0,0,0,85,0,35,0,0,1,0,0,1,35.960124,-86.500035,"4","CL","Class 1","SMT-9 - CSX",354083,"No","No","Summer"
2021,"9",53,"Day","Clear","Main","1",0.054,"North",10,"Recorded",10,2080,"Not Signaled","Yard/Restricted Limits","No",0,3,0,0,0,0,16,0,0,0,0,1,0,0,1,36.433536,-80.592068,"1","Cl","Class 3","SMT-2 - Short Line East",18957,"No","Yes","Winter"
2022,"14",65,"Day","Clear","Main","4",27,"West",4,"Recorded",4,13051,"Signaled","Signal Indication","No",12,2,0,0,0,0,107,0,35,0,0,1,0,1,1,39.917678,-82.94689,"4","CL","Class 1","SMT-3 - Norfolk Southern",685302,"No","No","Fall"
2020,"7",45,"Dark","Clear","Yard","1",0.78,"North",3,"Recorded",3,2324,"Not Signaled","Other Than Main Track","No",0,1,0,0,0,0,18,0,10,0,0,1,0,0,2,34.193374,-77.949744,"1","Cl","Class 3","SMT-2 - Short Line East",47647,"No","No","Fall"
2011,"13",92,"Day","Clear","Main","X",1,"South",5,"Recorded",5,5110,"Signaled","Signal Indication","No",0,4,0,0,0,0,78,0,0,0,0,1,0,0,1,35.569775,-79.28075,"X","CL","Class 1","SMT-3 - Norfolk Southern",22566,"No","No","Summer"
2013,"10",80,"Day","Clear","Industry","1",0.02262,"South",5,"Estimated",5,656,"Not Signaled","Other Than Main Track","No",0,2,0,0,0,0,5,0,2,0,0,1,0,0,1,32.961974,-82.794926,"1","Cl","Class 3","SMT-2 - Short Line East",12820,"No","No","Summer"
2014,"23",72,"Dark","Clear","Main","4",8,"North",5,"Recorded",5,6559,"Not Signaled","Direct Train Control","No",2,2,0,0,0,0,47,0,34,0,0,1,0,0,1,32.589921,-84.357478,"4","CL","Class 1","SMT-3 - Norfolk Southern",120296,"No","Yes","Fall"
2018,"10",50,"Day","Clear","Main","4",29.04,"West",8,"Estimated",8,1560,"Signaled","Signal Indication","No",0,2,0,0,0,0,12,0,0,0,0,1,0,1,1,48.144088,-103.602347,"4","CL","Class 1","SMT-5 - BNSF",20000,"No","No","Spring"
2017,"17",46,"Day","Un-Clear","Main","4",76.23,"East",47,"Recorded",47,3413,"Signaled","Signal Indication","No",0,3,0,0,0,0,0,0,110,0,0,1,0,0,1,48.150048,-103.576409,"4","CL","Class 1","SMT-5 - BNSF",2231013,"No","Yes","Fall"
2021,"15",72,"Day","Clear","Main","3",66,"West",12,"Estimated",12,0,"Signaled","Signal Indication","No",14,3,0,0,0,0,77,0,0,0,0,1,0,2,1,40.476683,-78.49275,"3","CL","Class 1","SMT-3 - Norfolk Southern",416301,"No","Yes","Spring"
2015,"7",40,"Dark","Un-Clear","Main","4",59.53,"East",24,"Recorded",24,14995,"Signaled","Signal Indication","No",107,3,0,0,0,0,109,0,0,0,0,1,0,0,1,47.793096,-99.642249,"4","CL","Class 1","SMT-5 - BNSF",3470484,"No","No","Spring"
2021,"13",90,"Day","Clear","Main","3",1854.5,"South",55,"Recorded",55,0,"Signaled","Signal Indication","Yes",0,0,0,0,0,0,0,5,0,0,0,1,0,0,3,39.917106,-75.307181,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",26826,"No","No","Summer"
2014,"17",15,"Day","Clear","Main","4",68.83,"West",3,"Recorded",30,4315,"Signaled","Signal Indication","No",100,2,0,0,0,0,1,0,100,0,0,1,0,0,1,46.902892,-97.259819,"4","CL","Class 1","SMT-5 - BNSF",480256,"No","No","Fall"
2014,"17",15,"Day","Clear","Main","4",68.83,"East",30,"Recorded",30,8649,"Signaled","Signal Indication","No",6,2,0,0,0,0,61,0,24,0,0,1,0,0,1,46.902892,-97.259819,"4","CL","Class 1","SMT-5 - BNSF",1239338,"No","No","Fall"
2012,"8",48,"Day","Un-Clear","Main","4",64.24,"East",29,"Estimated",29,16426,"Not Signaled","Direct Train Control","No",0,2,0,0,0,1,115,0,0,0,0,1,0,0,1,46.798666,-101.092841,"4","CL","Class 1","SMT-5 - BNSF",49770,"No","Yes","Spring"
2011,"17",82,"Day","Clear","Yard","1",1,"West",9,"Recorded",9,0,"Signaled","Other Than Main Track","No",0,3,0,0,0,0,40,0,41,0,0,1,0,0,1,41.292957,-82.786828,"1","CL","Class 1","SMT-3 - Norfolk Southern",61750,"No","No","Spring"
2019,"7",3,"Dark","Un-Clear","Main","4",31,"East",49,"Recorded",49,15619,"Signaled","Signal Indication","No",59,1,1,0,0,0,110,0,42,0,0,1,0,0,1,47.44972,-99.126223,"4","CL","Class 1","SMT-4 - CP/CN/CCD",3115743,"No","No","Winter"
2018,"0",65,"Dark","Clear","Main","3",0.3,"West",4,"Estimated",4,4462,"Not Signaled","Yard/Restricted Limits","No",0,2,0,0,0,0,34,0,0,0,0,1,0,0,1,47.455771,-99.132548,"3","CL","Class 1","SMT-4 - CP/CN/CCD",280,"No","No","Spring"
2015,"21",10,"Dark","Clear","Main","4",37.01,"North",6,"Estimated",6,3268,"Signaled","Signal Indication","No",0,2,0,0,0,0,25,0,0,0,0,1,0,1,1,48.142997,-103.607234,"4","CL","Class 1","SMT-5 - BNSF",133521,"No","No","Winter"
2013,"13",80,"Day","Clear","Main","4",30.77,"West",50,"Estimated",50,6890,"Signaled","Signal Indication","No",0,4,0,0,0,0,53,0,0,0,0,1,0,0,1,46.906501,-97.322979,"4","Cl","Class 3","SMT-8 - Short Line West",1865,"No","No","Summer"
2013,"5",55,"Dark","Clear","Main","4",27.95,"West",28,"Estimated",28,9440,"Not Signaled","Direct Train Control","No",0,2,0,0,0,0,62,0,46,0,0,1,0,0,1,48.006664,-100.736089,"4","CL","Class 1","SMT-4 - CP/CN/CCD",135520,"No","No","Summer"
2012,"20",30,"Dark","Clear","Main","4",28,"West",17,"Estimated",17,4273,"Not Signaled","Yard/Restricted Limits","No",0,0,0,0,2,0,28,0,0,0,0,1,0,1,2,47.78449,-99.96861,"4","No","Class 1","SMT-8 - Short Line West",33012,"No","No","Fall"
2020,"9",35,"Day","Clear","Main","3",1169.4,"South",40,"Estimated",40,0,"Signaled","Signal Indication","Yes",0,0,0,0,0,0,0,3,0,0,0,1,0,0,2,40.095707,-75.139272,"3","No","Class 3","SMT-1 - Amtrak, Commuter East",12754,"No","No","Winter"
2013,"6",37,"Dark","Un-Clear","Main","4",74.74,"South",31,"Recorded",31,17040,"Signaled","Signal Indication","No",0,1,1,0,2,0,120,0,0,0,0,1,0,0,1,41.680755,-103.117906,"4","CL","Class 1","SMT-5 - BNSF",1650220,"No","No","Spring"
2014,"7",76,"Dark","Clear","Main","1",19.72,"West",7,"Recorded",7,8251,"Signaled","Signal Indication","No",0,3,0,0,0,0,52,0,41,0,0,1,0,0,1,40.196597,-100.638188,"1","CL","Class 1","SMT-5 - BNSF",54000,"No","No","Summer"
2014,"3",41,"Dark","Clear","Main","4",143.4,"East",41,"Recorded",41,16843,"Signaled","Signal Indication","No",0,1,0,0,1,0,119,0,0,0,0,1,0,0,1,40.8944,-97.499805,"4","CL","Class 1","SMT-5 - BNSF",2230658,"No","No","Fall"
2013,"0",34,"Dark","Clear","Main","4",160.9,"East",50,"Recorded",50,20164,"Signaled","Signal Indication","No",0,2,0,0,0,1,142,0,0,0,0,1,0,0,1,40.115175,-97.157354,"4","CL","Class 1","SMT-6 - UP/KCS",2617582,"No","No","Winter"
2014,"4",32,"Dark","Un-Clear","Main","4",100.9,"East",45,"Recorded",45,19948,"Signaled","Signal Indication","No",0,2,0,0,0,1,136,0,0,0,0,1,0,0,1,41.462677,-96.862406,"4","CL","Class 1","SMT-6 - UP/KCS",1836733,"No","No","Fall"
2015,"13",90,"Day","Clear","Main","2",91.9,"East",19,"Recorded",19,5403,"Signaled","Signal Indication","No",0,2,0,0,0,1,43,0,0,0,0,1,0,0,1,41.427645,-96.491868,"2","CL","Class 1","SMT-6 - UP/KCS",539241,"No","No","Summer"
2020,"18",42,"Day","Clear","Main","1",49,"West",6,"Recorded",6,11161,"Signaled","Signal Indication","No",10,6,0,0,0,0,50,0,138,0,0,1,0,0,1,40.279807,-76.922451,"1","CL","Class 1","SMT-3 - Norfolk Southern",69195,"No","No","Fall"
2015,"20",60,"Dark","Un-Clear","Main","4",36.2,"East",4,"Recorded",4,1812,"Signaled","Signal Indication","No",0,3,0,0,0,0,11,0,16,0,0,1,0,1,1,41.331688,-102.141135,"4","CL","Class 1","SMT-6 - UP/KCS",55837,"No","Yes","Fall"
2015,"11",70,"Day","Clear","Main","4",22.99,"West",19,"Recorded",19,5054,"Signaled","Signal Indication","No",8,4,0,0,0,0,66,0,0,0,0,1,0,0,1,40.767674,-96.804766,"4","CL","Class 1","SMT-5 - BNSF",1097452,"No","No","Spring"
2011,"14",90,"Day","Clear","Siding","1",1,"East",4,"Estimated",4,200,"Signaled","Signal Indication","No",0,1,0,0,0,0,0,0,4,0,0,1,1,0,1,32.889868,-80.020346,"1","CL","Class 1","SMT-3 - Norfolk Southern",11107,"No","No","Spring"
2015,"11",55,"Day","Clear","Main","4",185.4,"East",50,"Recorded",50,19448,"Signaled","Signal Indication","No",0,2,0,0,0,1,136,0,0,0,0,1,0,0,1,41.723854,-103.417687,"4","CL","Class 1","SMT-6 - UP/KCS",1721675,"No","No","Winter"
2016,"18",68,"Day","Clear","Main","4",6.7,"East",14,"Recorded",14,17395,"Signaled","Signal Indication","No",2,2,0,1,0,0,68,0,131,0,0,1,0,0,1,41.24976,-95.92117,"4","CL","Class 1","SMT-6 - UP/KCS",251868,"No","No","Spring"
2022,"12",91,"Day","Clear","Main","1",110,"West",9,"Recorded",9,502,"Not Signaled","Yard/Restricted Limits","No",1,1,0,0,0,0,3,0,3,0,0,1,0,0,1,31.743164,-95.607137,"1","Cl","Class 3","SMT-7 - Commuter West",18108,"No","No","Summer"
2012,"14",83,"Day","Un-Clear","Main","2",2.4,"East",7,"Recorded",7,10396,"Not Signaled","Block Register Territory","No",0,4,0,0,0,0,75,0,0,0,0,1,0,0,1,37.81501,-81.191231,"2","CL","Class 1","SMT-9 - CSX",1367685,"No","Yes","Summer"
2016,"3",1,"Dark","Un-Clear","Main","3",15.77,"West",5,"Estimated",5,6524,"Signaled","Signal Indication","No",30,3,0,0,0,0,40,0,47,0,0,1,0,0,1,45.944358,-102.158017,"3","CL","Class 1","SMT-5 - BNSF",39517,"No","No","Winter"
2016,"17",91,"Day","Clear","Main","3",136,"South",25,"Estimated",25,19132,"Signaled","Signal Indication","No",0,2,0,2,0,2,136,0,0,0,0,1,0,0,1,41.146862,-95.93519,"3","CL","Class 1","SMT-6 - UP/KCS",862875,"No","No","Summer"
2011,"21",82,"Dark","Clear","Main","4",28,"East",0,"Recorded",23,5642,"Signaled","Signal Indication","No",0,3,0,0,0,0,105,0,0,0,0,1,0,0,1,32.731453,-97.173418,"4","CL","Class 1","SMT-6 - UP/KCS",154202,"No","No","Fall"
2015,"9",69,"Day","Clear","Main","3",1.99,"West",36,"Recorded",36,4069,"Not Signaled","Direct Train Control","No",0,3,0,0,0,0,25,0,60,0,0,1,0,1,1,42.649463,-96.625499,"3","Cl","Class 3","SMT-8 - Short Line West",59000,"No","No","Summer"
2018,"20",24,"Dark","Clear","Main","5",5.7,"South",9,"Recorded",9,19591,"Signaled","Signal Indication","No",0,2,0,0,0,2,137,0,0,0,0,2,0,0,1,41.219646,-95.956919,"5","CL","Class 1","SMT-6 - UP/KCS",647417,"No","No","Fall"
2018,"20",29,"Dark","Clear","Main","1",1.1,"North",10,"Estimated",10,17446,"Signaled","Signal Indication","No",0,2,0,0,0,1,122,0,0,0,0,1,0,1,1,40.21492,-97.055546,"1","CL","Class 1","SMT-6 - UP/KCS",184496,"No","No","Fall"
2019,"16",96,"Day","Clear","Main","4",108.7,"East",48,"Recorded",48,18876,"Signaled","Direct Train Control","No",0,3,0,0,0,1,132,0,0,0,0,1,0,0,1,40.230456,-97.334872,"4","CL","Class 1","SMT-6 - UP/KCS",1369210,"No","Yes","Spring"
2014,"2",37,"Dark","Un-Clear","Industry","X",2.7,"North",2,"Estimated",2,0,"Not Signaled","Other Than Main Track","No",0,1,0,0,0,0,30,0,30,0,0,1,0,0,1,45.249601,-91.596567,"X","Cl","Class 3","SMT-8 - Short Line West",20308,"No","No","Fall"
2020,"14",86,"Day","Un-Clear","Main","2",3.6,"North",21,"Recorded",21,19305,"Signaled","Signal Indication","No",0,2,0,0,0,1,135,0,0,0,0,1,0,0,1,43.634406,-87.794699,"2","CL","Class 1","SMT-6 - UP/KCS",466618,"No","No","Summer"
2017,"14",80,"Day","Clear","Main","4",22.5,"East",12,"Estimated",12,500,"Signaled","Signal Indication","No",0,1,0,0,0,0,4,0,0,0,0,1,0,1,1,41.22151,-96.077926,"4","CL","Class 1","SMT-6 - UP/KCS",27226,"No","No","Spring"
2018,"8",40,"Dark","Un-Clear","Main","4",81.98,"East",0,"Estimated",12,19153,"Signaled","Signal Indication","No",0,2,0,0,0,1,135,0,0,0,0,1,0,0,1,41.7122,-103.152842,"4","CL","Class 1","SMT-5 - BNSF",23000,"No","No","Spring"
2018,"8",40,"Dark","Un-Clear","Main","4",81.98,"East",12,"Recorded",12,0,"Signaled","Signal Indication","No",0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,41.7122,-103.152842,"4","CL","Class 1","SMT-5 - BNSF",2000,"No","No","Spring"
2014,"23",50,"Dark","Clear","Main","4",60.03,"East",6,"Recorded",6,7460,"Signaled","Signal Indication","No",0,2,0,0,0,0,40,0,70,0,0,1,0,1,1,44.550768,-92.300909,"4","CL","Class 1","SMT-5 - BNSF",259057,"No","No","Spring"
2018,"15",39,"Day","Un-Clear","Main","3",70.94,"North",28,"Recorded",28,11999,"Signaled","Signal Indication","No",0,3,0,0,0,0,90,0,0,0,0,1,0,0,1,46.65312,-92.016581,"3","No","Class 1","SMT-4 - CP/CN/CCD",13713,"No","No","Spring"
2022,"7",40,"Dark","Clear","Main","4",95.8,"East",50,"Estimated",50,42042,"Signaled","Signal Indication","No",0,2,0,3,0,1,294,0,0,0,0,1,0,0,1,40.911264,-100.128641,"4","CL","Class 1","SMT-6 - UP/KCS",1180021,"No","No","Spring"
